lat,lon,地形,河网,地均人口,地均GDP,人均GDP,population,地名
26.85,102.45,0,0,0,0,0,37.82,会东县
26.85,102.5,0,0,0,0,0,37.82,会东县
26.85,102.55,0,0,0,0,0,37.82,会东县
26.85,102.6,0,0,0,0,0,37.82,会东县
26.85,102.65,0,0,0,0,0,37.82,会东县
26.85,102.7,0,0,0,0,0,0,
26.85,102.75,0,0,0,0,0,0,
26.85,102.8,0,0,0,0,0,0,
26.85,102.85,0,0,0,0,0,0,
26.85,102.9,0,0,0,0,0,0,
26.85,102.95,0,0,0,0,0,0,
26.85,103,0,0,0,0,0,0,
26.85,103.05,0,0,0,0,0,0,
26.85,103.1,0,0,0,0,0,0,
26.85,103.15,0,0,0,0,0,0,
26.85,103.2,0,0,0,0,0,0,
26.85,103.25,0,0,0,0,0,0,
26.85,103.3,0,0,0,0,0,0,
26.85,103.35,0,0,0,0,0,0,
26.85,103.4,0,0,0,0,0,0,
26.85,103.45,0,0,0,0,0,0,
26.85,103.5,0,0,0,0,0,0,
26.85,103.55,0,0,0,0,0,0,
26.85,103.6,0,0,0,0,0,0,
26.85,103.65,0,0,0,0,0,0,
26.85,103.7,0,0,0,0,0,0,
26.85,103.75,0,0,0,0,0,0,
26.85,103.8,0,0,0,0,0,0,
26.85,103.85,0,0,0,0,0,0,
26.85,103.9,0,0,0,0,0,0,
26.85,103.95,0,0,0,0,0,0,
26.85,104,0,0,0,0,0,0,
26.85,104.05,0,0,0,0,0,0,
26.85,104.1,0,0,0,0,0,0,
26.85,104.15,0,0,0,0,0,0,
26.85,104.2,0,0,0,0,0,0,
26.85,104.25,0,0,0,0,0,0,
26.85,104.3,0,0,0,0,0,0,
26.85,106.5,0,0,0,0,0,0,
26.85,106.55,0,0,0,0,0,0,
26.85,106.6,0,0,0,0,0,0,
26.85,106.65,0,0,0,0,0,0,
26.85,107.05,0,0,0,0,0,0,
26.85,107.1,0,0,0,0,0,0,
26.85,107.15,0,0,0,0,0,0,
26.85,107.2,0,0,0,0,0,0,
26.85,107.25,0,0,0,0,0,0,
26.85,107.3,0,0,0,0,0,0,
26.85,107.35,0,0,0,0,0,0,
26.85,107.4,0,0,0,0,0,0,
26.85,107.45,0,0,0,0,0,0,
26.85,107.5,0,0,0,0,0,0,
26.85,107.55,0,0,0,0,0,0,
26.85,107.6,0,0,0,0,0,0,
26.85,107.65,0,0,0,0,0,0,
26.85,107.7,0,0,0,0,0,0,
26.85,107.75,0,0,0,0,0,0,
26.85,107.8,0,0,0,0,0,0,
26.85,107.85,0,0,0,0,0,0,
26.85,107.9,0,0,0,0,0,0,
26.85,107.95,0,0,0,0,0,0,
26.85,108,0,0,0,0,0,0,
26.85,108.05,0,0,0,0,0,0,
26.85,108.1,0,0,0,0,0,0,
26.85,108.15,0,0,0,0,0,0,
26.9,99.85,0,0,0,0,0,0,
26.9,99.9,0,0,0,0,0,0,
26.9,99.95,0,0,0,0,0,0,
26.9,100,0,0,0,0,0,0,
26.9,100.05,0,0,0,0,0,0,
26.9,100.1,0,0,0,0,0,0,
26.9,100.15,0,0,0,0,0,0,
26.9,100.2,0,0,0,0,0,0,
26.9,100.25,0,0,0,0,0,0,
26.9,100.3,0,0,0,0,0,0,
26.9,100.35,0,0,0,0,0,0,
26.9,100.4,0,0,0,0,0,0,
26.9,100.45,0,0,0,0,0,0,
26.9,100.5,0,0,0,0,0,0,
26.9,100.55,0,0,0,0,0,0,
26.9,100.6,0,0,0,0,0,0,
26.9,100.65,0,0,0,0,0,0,
26.9,100.7,0,0,0,0,0,0,
26.9,100.75,0,0,0,0,0,0,
26.9,100.8,0,0,0,0,0,0,
26.9,100.85,0,0,0,0,0,0,
26.9,101.05,0,0,0,0,0,0,
26.9,101.1,0,0,0,0,0,0,
26.9,101.15,0,0,0,0,0,0,
26.9,101.2,0,0,0,0,0,0,
26.9,101.25,0,0,0,0,0,0,
26.9,101.6,0,0,0,0,0,0,
26.9,101.65,0,0,0,0,0,0,
26.9,101.7,0,0,0,0,0,0,
26.9,101.75,0,0,0,0,0,0,
26.9,101.8,0,0,0,0,0,0,
26.9,101.85,0,0,0,0,0,0,
26.9,101.9,0,0,0,0,0,0,
26.9,101.95,0,0,0,0,0,0,
26.9,102,0,0,0,0,0,0,
26.9,102.05,0,0,0,0,0,0,
26.9,102.1,0,0,0,0,0,0,
26.9,102.15,0,0,0,0,0,0,
26.9,102.2,0,0,0,0,0,0,
26.9,102.25,0,0,0,0,0,0,
26.9,102.3,0,0,0,0,0,0,
26.9,102.35,0,0,0,0,0,0,
26.9,102.4,0,0,0,0,0,0,
26.9,102.45,0,0,0,0,0,0,
26.9,102.5,0,0,0,0,0,0,
26.9,102.55,0,0,0,0,0,0,
26.9,102.6,0,0,0,0,0,0,
26.9,102.65,0,0,0,0,0,0,
26.9,102.7,0,0,0,0,0,0,
26.9,102.75,0,0,0,0,0,0,
26.9,102.8,0,0,0,0,0,0,
26.9,102.85,0,0,0,0,0,0,
26.9,102.9,0,0,0,0,0,0,
26.9,102.95,0,0,0,0,0,0,
26.9,103,0,0,0,0,0,0,
26.9,103.05,0,0,0,0,0,0,
26.9,103.1,0,0,0,0,0,0,
26.9,103.15,0,0,0,0,0,0,
26.9,103.2,0,0,0,0,0,0,
26.9,103.25,0,0,0,0,0,0,
26.9,103.3,0,0,0,0,0,0,
26.9,103.35,0,0,0,0,0,0,
26.9,103.4,0,0,0,0,0,0,
26.9,103.45,0,0,0,0,0,0,
26.9,103.5,0,0,0,0,0,0,
26.9,103.55,0,0,0,0,0,0,
26.9,103.6,0,0,0,0,0,0,
26.9,107.55,0,0,0,0,0,0,
26.9,107.6,0,0,0,0,0,0,
26.9,107.65,0,0,0,0,0,0,
26.9,107.7,0,0,0,0,0,0,
26.9,107.75,0,0,0,0,0,0,
26.9,107.8,0,0,0,0,0,0,
26.9,107.85,0,0,0,0,0,0,
26.95,99.55,0,0,0,0,0,0,
26.95,99.6,0,0,0,0,0,0,
26.95,99.65,0,0,0,0,0,0,
26.95,99.7,0,0,0,0,0,0,
26.95,99.75,0,0,0,0,0,0,
26.95,99.8,0,0,0,0,0,0,
26.95,99.85,0,0,0,0,0,0,
26.95,99.9,0,0,0,0,0,0,
26.95,99.95,0,0,0,0,0,0,
26.95,100,0,0,0,0,0,0,
26.95,100.05,0,0,0,0,0,0,
26.95,100.1,0,0,0,0,0,0,
26.95,100.15,0,0,0,0,0,0,
26.95,100.2,0,0,0,0,0,0,
26.95,100.25,0,0,0,0,0,0,
26.95,100.3,0,0,0,0,0,0,
26.95,100.35,0,0,0,0,0,0,
26.95,100.4,0,0,0,0,0,0,
26.95,100.45,0,0,0,0,0,0,
26.95,100.5,0,0,0,0,0,0,
26.95,100.55,0,0,0,0,0,0,
26.95,100.6,0,0,0,0,0,0,
26.95,100.75,0,0,0,0,0,0,
26.95,100.8,0,0,0,0,0,0,
26.95,100.85,0,0,0,0,0,0,
26.95,100.9,0,0,0,0,0,0,
26.95,100.95,0,0,0,0,0,0,
26.95,101,0,0,0,0,0,0,
26.95,101.05,0,0,0,0,0,0,
26.95,101.1,0,0,0,0,0,0,
26.95,101.15,0,0,0,0,0,0,
26.95,101.2,0,0,0,0,0,0,
26.95,101.25,0,0,0,0,0,0,
26.95,101.3,0,0,0,0,0,0,
26.95,101.35,0,0,0,0,0,0,
26.95,101.4,0,0,0,0,0,0,
26.95,101.45,0,0,0,0,0,0,
26.95,101.5,0,0,0,0,0,0,
26.95,101.55,0,0,0,0,0,0,
26.95,101.6,0,0,0,0,0,0,
26.95,101.65,0,0,0,0,0,0,
26.95,101.7,0,0,0,0,0,0,
26.95,101.75,0,0,0,0,0,0,
26.95,103.3,0,0,0,0,0,0,
26.95,103.35,0,0,0,0,0,0,
26.95,103.4,0,0,0,0,0,0,
26.95,103.45,0,0,0,0,0,0,
26.95,103.5,0,0,0,0,0,0,
26.95,103.55,0,0,0,0,0,0,
26.95,103.6,0,0,0,0,0,0,
26.95,103.65,0,0,0,0,0,0,
26.95,103.7,0,0,0,0,0,0,
26.95,103.75,0,0,0,0,0,0,
26.95,105.7,0,0,0,0,0,0,
26.95,105.75,0,0,0,0,0,0,
26.95,105.8,0,0,0,0,0,0,
26.95,105.85,0,0,0,0,0,0,
26.95,105.9,0,0,0,0,0,0,
26.95,105.95,0,0,0,0,0,0,
26.95,106,0,0,0,0,0,0,
26.95,106.05,0,0,0,0,0,0,
26.95,106.1,0,0,0,0,0,0,
26.95,106.15,0,0,0,0,0,0,
26.95,106.2,0,0,0,0,0,14.61,仁和区
26.95,106.5,0,0,0,0,0,14.61,仁和区
26.95,106.55,0,0,0,0,0,14.61,仁和区
26.95,106.6,0,0,0,0,0,14.61,仁和区
26.95,106.65,0,0,0,0,0,27.34,米易县
26.95,106.7,0,0,0,0,0,38.38,西区
26.95,106.75,0,0,0,0,0,38.38,西区
26.95,106.8,0,0,0,0,0,19.99,荥经县
26.95,106.85,0,0,0,0,0,19.99,荥经县
26.95,106.9,0,0,0,0,0,19.99,荥经县
26.95,106.95,0,0,0,0,0,19.99,荥经县
26.95,107,0,0,0,0,0,44.35,宁南县
26.95,107.05,0,0,0,0,0,44.35,宁南县
26.95,107.1,0,0,0,0,0,44.35,宁南县
26.95,107.15,0,0,0,0,0,44.35,宁南县
26.95,107.2,0,0,0,0,0,44.35,宁南县
26.95,107.25,0,0,0,0,0,44.35,宁南县
26.95,107.3,0,0,0,0,0,44.35,宁南县
26.95,107.35,0,0,0,0,0,37.82,会东县
26.95,107.4,0,0,0,0,0,37.82,会东县
26.95,107.45,0,0,0,0,0,37.82,会东县
26.95,107.5,0,0,0,0,0,37.82,会东县
26.95,107.55,0,0,0,0,0,37.82,会东县
27,99.3,0,0,0,0,0,37.82,会东县
27,99.35,0,0,0,0,0,37.82,会东县
27,99.4,0,0,0,0,0,37.82,会东县
27,99.45,0,0,0,0,0,37.82,会东县
27,99.5,0,0,0,0,0,37.82,会东县
27,99.55,0,0,0,0,0,37.82,会东县
27,99.6,0,0,0,0,0,37.82,会东县
27,99.65,0,0,0,0,0,37.82,会东县
27,99.7,0,0,0,0,0,37.82,会东县
27,99.75,0,0,0,0,0,0,
27,99.8,0,0,0,0,0,0,
27,99.85,0,0,0,0,0,0,
27,99.9,0,0,0,0,0,0,
27,99.95,0,0,0,0,0,0,
27,100,0,0,0,0,0,0,
27,100.05,0,0,0,0,0,0,
27,100.1,0,0,0,0,0,0,
27,100.15,0,0,0,0,0,0,
27,100.2,0,0,0,0,0,0,
27,100.25,0,0,0,0,0,0,
27,100.3,0,0,0,0,0,0,
27,100.35,0,0,0,0,0,0,
27,100.5,0,0,0,0,0,0,
27,100.55,0,0,0,0,0,0,
27,100.6,0,0,0,0,0,0,
27,100.65,0,0,0,0,0,0,
27,100.7,0,0,0,0,0,0,
27,100.75,0,0,0,0,0,0,
27,100.8,0,0,0,0,0,0,
27,100.85,0,0,0,0,0,0,
27,100.9,0,0,0,0,0,0,
27,100.95,0,0,0,0,0,0,
27,101,0,0,0,0,0,0,
27,101.05,0,0,0,0,0,0,
27,101.1,0,0,0,0,0,0,
27,101.15,0,0,0,0,0,0,
27,101.2,0,0,0,0,0,0,
27,101.25,0,0,0,0,0,0,
27,101.3,0,0,0,0,0,0,
27,101.35,0,0,0,0,0,0,
27,101.4,0,0,0,0,0,0,
27,101.45,0,0,0,0,0,0,
27,101.5,0,0,0,0,0,0,
27,101.55,0,0,0,0,0,0,
27,101.6,0,0,0,0,0,0,
27,101.65,0,0,0,0,0,0,
27,101.7,0,0,0,0,0,0,
27,101.75,0,0,0,0,0,0,
27,101.8,0,0,0,0,0,0,
27,101.85,0,0,0,0,0,0,
27,101.9,0,0,0,0,0,0,
27,101.95,0,0,0,0,0,0,
27,102,0,0,0,0,0,0,
27,102.05,0,0,0,0,0,0,
27,102.1,0,0,0,0,0,0,
27,102.15,0,0,0,0,0,0,
27,102.2,0,0,0,0,0,0,
27,102.25,0,0,0,0,0,0,
27,102.3,0,0,0,0,0,0,
27,102.35,0,0,0,0,0,0,
27,102.4,0,0,0,0,0,0,
27,102.45,0,0,0,0,0,0,
27,102.5,0,0,0,0,0,0,
27,102.55,0,0,0,0,0,0,
27,102.6,0,0,0,0,0,0,
27,102.65,0,0,0,0,0,0,
27,102.7,0,0,0,0,0,0,
27,102.75,0,0,0,0,0,0,
27,102.8,0,0,0,0,0,0,
27,102.85,0,0,0,0,0,0,
27,102.9,0,0,0,0,0,0,
27,102.95,0,0,0,0,0,0,
27,103,0,0,0,0,0,0,
27,103.15,0,0,0,0,0,0,
27,106.65,0,0,0,0,0,0,
27,106.7,0,0,0,0,0,0,
27,106.75,0,0,0,0,0,0,
27,106.8,0,0,0,0,0,0,
27,106.85,0,0,0,0,0,0,
27,106.9,0,0,0,0,0,0,
27,106.95,0,0,0,0,0,0,
27,107,0,0,0,0,0,0,
27,107.05,0,0,0,0,0,0,
27,107.1,0,0,0,0,0,0,
27,107.15,0,0,0,0,0,0,
27,107.2,0,0,0,0,0,0,
27,107.25,0,0,0,0,0,0,
27,107.3,0,0,0,0,0,0,
27.05,99.15,0,0,0,0,0,0,
27.05,99.2,0,0,0,0,0,0,
27.05,99.25,0,0,0,0,0,0,
27.05,99.3,0,0,0,0,0,0,
27.05,99.35,0,0,0,0,0,0,
27.05,99.4,0,0,0,0,0,0,
27.05,99.45,0,0,0,0,0,0,
27.05,99.5,0,0,0,0,0,0,
27.05,99.55,0,0,0,0,0,0,
27.05,99.6,0,0,0,0,0,0,
27.05,99.65,0,0,0,0,0,0,
27.05,99.7,0,0,0,0,0,0,
27.05,99.75,0,0,0,0,0,0,
27.05,99.8,0,0,0,0,0,0,
27.05,99.85,0,0,0,0,0,0,
27.05,99.9,0,0,0,0,0,0,
27.05,99.95,0,0,0,0,0,0,
27.05,100,0,0,0,0,0,0,
27.05,100.05,0,0,0,0,0,0,
27.05,100.1,0,0,0,0,0,0,
27.05,100.15,0,0,0,0,0,0,
27.05,100.2,0,0,0,0,0,0,
27.05,100.25,0,0,0,0,0,0,
27.05,100.3,0,0,0,0,0,0,
27.05,100.35,0,0,0,0,0,0,
27.05,100.4,0,0,0,0,0,0,
27.05,100.45,0,0,0,0,0,0,
27.05,100.5,0,0,0,0,0,0,
27.05,100.55,0,0,0,0,0,0,
27.05,100.6,0,0,0,0,0,0,
27.05,100.65,0,0,0,0,0,0,
27.05,100.7,0,0,0,0,0,0,
27.05,100.75,0,0,0,0,0,0,
27.05,100.8,0,0,0,0,0,0,
27.05,100.85,0,0,0,0,0,0,
27.05,100.9,0,0,0,0,0,0,
27.05,100.95,0,0,0,0,0,0,
27.05,101,0,0,0,0,0,0,
27.05,101.05,0,0,0,0,0,0,
27.05,101.1,0,0,0,0,0,0,
27.05,101.15,0,0,0,0,0,0,
27.05,101.2,0,0,0,0,0,0,
27.05,101.25,0,0,0,0,0,0,
27.05,101.3,0,0,0,0,0,0,
27.05,101.35,0,0,0,0,0,0,
27.05,101.4,0,0,0,0,0,0,
27.05,101.45,0,0,0,0,0,0,
27.05,101.5,0,0,0,0,0,0,
27.05,101.55,0,0,0,0,0,0,
27.05,101.6,0,0,0,0,0,0,
27.05,101.65,0,0,0,0,0,0,
27.05,101.7,0,0,0,0,0,0,
27.05,101.75,0,0,0,0,0,0,
27.05,101.8,0,0,0,0,0,0,
27.05,101.85,0,0,0,0,0,0,
27.05,101.9,0,0,0,0,0,0,
27.05,101.95,0,0,0,0,0,0,
27.05,102,0,0,0,0,0,0,
27.05,102.05,0,0,0,0,0,0,
27.05,102.1,0,0,0,0,0,0,
27.05,102.15,0,0,0,0,0,0,
27.05,102.2,0,0,0,0,0,0,
27.05,102.25,0,0,0,0,0,0,
27.05,102.3,0,0,0,0,0,0,
27.05,102.35,0,0,0,0,0,0,
27.05,102.4,0,0,0,0,0,0,
27.05,102.45,0,0,0,0,0,0,
27.05,105.75,0,0,0,0,0,0,
27.05,105.8,0,0,0,0,0,0,
27.05,105.85,0,0,0,0,0,0,
27.05,105.9,0,0,0,0,0,0,
27.05,105.95,0,0,0,0,0,0,
27.05,106,0,0,0,0,0,0,
27.05,106.05,0,0,0,0,0,0,
27.05,106.1,0,0,0,0,0,0,
27.05,106.15,0,0,0,0,0,0,
27.05,106.2,0,0,0,0,0,0,
27.05,106.25,0,0,0,0,0,0,
27.05,106.3,0,0,0,0,0,0,
27.05,106.35,0,0,0,0,0,0,
27.05,106.4,0,0,0,0,0,0,
27.05,106.45,0,0,0,0,0,0,
27.05,106.5,0,0,0,0,0,0,
27.05,106.55,0,0,0,0,0,0,
27.05,106.6,0,0,0,0,0,0,
27.05,106.65,0,0,0,0,0,0,
27.05,106.7,0,0,0,0,0,0,
27.05,106.75,0,0,0,0,0,0,
27.05,106.8,0,0,0,0,0,0,
27.05,106.85,0,0,0,0,0,0,
27.05,106.9,0,0,0,0,0,0,
27.05,106.95,0,0,0,0,0,0,
27.05,107,0,0,0,0,0,0,
27.05,107.05,0,0,0,0,0,0,
27.1,98.9,0,0,0,0,0,0,
27.1,98.95,0,0,0,0,0,0,
27.1,99,0,0,0,0,0,0,
27.1,99.05,0,0,0,0,0,0,
27.1,99.1,0,0,0,0,0,0,
27.1,99.15,0,0,0,0,0,0,
27.1,99.2,0,0,0,0,0,0,
27.1,99.25,0,0,0,0,0,0,
27.1,99.3,0,0,0,0,0,0,
27.1,99.35,0,0,0,0,0,0,
27.1,99.4,0,0,0,0,0,0,
27.1,99.45,0,0,0,0,0,0,
27.1,99.5,0,0,0,0,0,0,
27.1,99.55,0,0,0,0,0,0,
27.1,99.6,0,0,0,0,0,0,
27.1,99.65,0,0,0,0,0,0,
27.1,99.7,0,0,0,0,0,0,
27.1,99.75,0,0,0,0,0,0,
27.1,99.8,0,0,0,0,0,0,
27.1,99.85,0,0,0,0,0,0,
27.1,99.9,0,0,0,0,0,0,
27.1,99.95,0,0,0,0,0,0,
27.1,100,0,0,0,0,0,0,
27.1,100.05,0,0,0,0,0,0,
27.1,100.1,0,0,0,0,0,0,
27.1,100.15,0,0,0,0,0,27.34,米易县
27.1,100.2,0,0,0,0,0,27.34,米易县
27.1,100.25,0,0,0,0,0,27.34,米易县
27.1,100.3,0,0,0,0,0,27.34,米易县
27.1,100.35,0,0,0,0,0,27.34,米易县
27.1,100.4,0,0,0,0,0,27.34,米易县
27.1,100.45,0,0,0,0,0,19.99,荥经县
27.1,100.5,0,0,0,0,0,19.99,荥经县
27.1,100.55,0,0,0,0,0,19.99,荥经县
27.1,100.6,0,0,0,0,0,19.99,荥经县
27.1,100.65,0,0,0,0,0,44.35,宁南县
27.1,100.7,0,0,0,0,0,23.29,盐边县
27.1,100.75,0,0,0,0,0,23.29,盐边县
27.1,100.8,0,0,0,0,0,44.35,宁南县
27.1,100.85,0,0,0,0,0,44.35,宁南县
27.1,100.9,0,0,0,0,0,44.35,宁南县
27.1,100.95,0,0,0,0,0,44.35,宁南县
27.1,101,0,0,0,0,0,44.35,宁南县
27.1,101.05,0,0,0,0,0,37.82,会东县
27.1,101.1,0,0,0,0,0,44.35,宁南县
27.1,101.15,0,0,0,0,0,37.82,会东县
27.1,101.2,0,0,0,0,0,37.82,会东县
27.1,101.25,0,0,0,0,0,37.82,会东县
27.1,101.3,0,0,0,0,0,37.82,会东县
27.1,101.35,0,0,0,0,0,37.82,会东县
27.1,101.4,0,0,0,0,0,37.82,会东县
27.1,101.45,0,0,0,0,0,37.82,会东县
27.1,101.5,0,0,0,0,0,37.82,会东县
27.1,101.55,0,0,0,0,0,37.82,会东县
27.1,101.6,0,0,0,0,0,37.82,会东县
27.1,101.65,0,0,0,0,0,0,
27.1,101.7,0,0,0,0,0,0,
27.1,101.75,0,0,0,0,0,0,
27.1,104.9,0,0,0,0,0,0,
27.1,104.95,0,0,0,0,0,0,
27.1,105,0,0,0,0,0,0,
27.1,105.05,0,0,0,0,0,0,
27.1,105.1,0,0,0,0,0,0,
27.1,105.15,0,0,0,0,0,0,
27.1,105.2,0,0,0,0,0,0,
27.1,105.25,0,0,0,0,0,0,
27.1,105.3,0,0,0,0,0,0,
27.1,105.35,0,0,0,0,0,0,
27.1,105.4,0,0,0,0,0,0,
27.1,105.45,0,0,0,0,0,0,
27.1,105.5,0,0,0,0,0,0,
27.1,105.55,0,0,0,0,0,0,
27.1,105.6,0,0,0,0,0,0,
27.1,105.65,0,0,0,0,0,0,
27.1,105.7,0,0,0,0,0,0,
27.1,105.75,0,0,0,0,0,0,
27.1,105.8,0,0,0,0,0,0,
27.1,105.85,0,0,0,0,0,0,
27.1,105.9,0,0,0,0,0,0,
27.1,105.95,0,0,0,0,0,0,
27.1,106,0,0,0,0,0,0,
27.1,106.05,0,0,0,0,0,0,
27.1,106.1,0,0,0,0,0,0,
27.1,106.15,0,0,0,0,0,0,
27.1,106.2,0,0,0,0,0,0,
27.1,106.25,0,0,0,0,0,0,
27.1,106.3,0,0,0,0,0,0,
27.1,106.35,0,0,0,0,0,0,
27.1,106.4,0,0,0,0,0,0,
27.1,106.45,0,0,0,0,0,0,
27.1,106.5,0,0,0,0,0,0,
27.1,106.55,0,0,0,0,0,0,
27.1,106.6,0,0,0,0,0,0,
27.1,106.65,0,0,0,0,0,0,
27.1,106.7,0,0,0,0,0,0,
27.1,106.75,0,0,0,0,0,0,
27.1,106.8,0,0,0,0,0,0,
27.15,98.6,0,0,0,0,0,0,
27.15,98.65,0,0,0,0,0,0,
27.15,98.7,0,0,0,0,0,0,
27.15,98.75,0,0,0,0,0,0,
27.15,98.8,0,0,0,0,0,0,
27.15,98.85,0,0,0,0,0,0,
27.15,98.9,0,0,0,0,0,0,
27.15,98.95,0,0,0,0,0,0,
27.15,99,0,0,0,0,0,0,
27.15,99.05,0,0,0,0,0,0,
27.15,99.1,0,0,0,0,0,0,
27.15,99.15,0,0,0,0,0,0,
27.15,99.2,0,0,0,0,0,0,
27.15,99.25,0,0,0,0,0,0,
27.15,99.3,0,0,0,0,0,0,
27.15,99.35,0,0,0,0,0,0,
27.15,99.4,0,0,0,0,0,0,
27.15,99.45,0,0,0,0,0,0,
27.15,99.5,0,0,0,0,0,0,
27.15,99.55,0,0,0,0,0,0,
27.15,99.6,0,0,0,0,0,0,
27.15,99.65,0,0,0,0,0,0,
27.15,99.7,0,0,0,0,0,0,
27.15,99.75,0,0,0,0,0,0,
27.15,99.8,0,0,0,0,0,0,
27.15,99.85,0,0,0,0,0,0,
27.15,99.9,0,0,0,0,0,0,
27.15,99.95,0,0,0,0,0,0,
27.15,100,0,0,0,0,0,0,
27.15,100.05,0,0,0,0,0,0,
27.15,100.1,0,0,0,0,0,0,
27.15,100.15,0,0,0,0,0,0,
27.15,100.2,0,0,0,0,0,0,
27.15,100.25,0,0,0,0,0,0,
27.15,100.3,0,0,0,0,0,0,
27.15,100.35,0,0,0,0,0,0,
27.15,100.4,0,0,0,0,0,0,
27.15,100.45,0,0,0,0,0,0,
27.15,100.5,0,0,0,0,0,0,
27.15,100.55,0,0,0,0,0,0,
27.15,100.6,0,0,0,0,0,0,
27.15,100.65,0,0,0,0,0,0,
27.15,100.7,0,0,0,0,0,0,
27.15,100.75,0,0,0,0,0,0,
27.15,100.8,0,0,0,0,0,0,
27.15,100.85,0,0,0,0,0,0,
27.15,100.9,0,0,0,0,0,0,
27.15,100.95,0,0,0,0,0,0,
27.15,101,0,0,0,0,0,0,
27.15,101.05,0,0,0,0,0,0,
27.15,101.1,0,0,0,0,0,0,
27.15,101.15,0,0,0,0,0,0,
27.15,101.2,0,0,0,0,0,0,
27.15,101.25,0,0,0,0,0,0,
27.15,101.3,0,0,0,0,0,0,
27.15,101.35,0,0,0,0,0,0,
27.15,101.4,0,0,0,0,0,0,
27.15,101.45,0,0,0,0,0,0,
27.15,101.5,0,0,0,0,0,0,
27.15,101.55,0,0,0,0,0,0,
27.15,101.6,0,0,0,0,0,0,
27.15,101.65,0,0,0,0,0,0,
27.15,101.7,0,0,0,0,0,0,
27.15,101.75,0,0,0,0,0,0,
27.15,101.8,0,0,0,0,0,0,
27.15,101.85,0,0,0,0,0,0,
27.15,101.9,0,0,0,0,0,0,
27.15,101.95,0,0,0,0,0,0,
27.15,102,0,0,0,0,0,0,
27.15,102.05,0,0,0,0,0,0,
27.15,102.1,0,0,0,0,0,0,
27.15,102.15,0,0,0,0,0,0,
27.15,102.3,0,0,0,0,0,0,
27.15,105.25,0,0,0,0,0,0,
27.15,105.3,0,0,0,0,0,0,
27.15,105.35,0,0,0,0,0,0,
27.15,105.4,0,0,0,0,0,0,
27.15,105.45,0,0,0,0,0,0,
27.15,105.5,0,0,0,0,0,0,
27.15,105.55,0,0,0,0,0,0,
27.15,105.6,0,0,0,0,0,0,
27.15,105.65,0,0,0,0,0,0,
27.15,105.7,0,0,0,0,0,0,
27.15,105.75,0,0,0,0,0,0,
27.15,105.8,0,0,0,0,0,0,
27.15,105.85,0,0,0,0,0,0,
27.15,105.9,0,0,0,0,0,0,
27.15,105.95,0,0,0,0,0,0,
27.15,106,0,0,0,0,0,0,
27.15,106.05,0,0,0,0,0,0,
27.15,106.1,0,0,0,0,0,0,
27.15,106.15,0,0,0,0,0,0,
27.15,106.2,0,0,0,0,0,0,
27.15,106.25,0,0,0,0,0,0,
27.15,106.3,0,0,0,0,0,0,
27.15,106.35,0,0,0,0,0,0,
27.15,106.4,0,0,0,0,0,0,
27.15,106.45,0,0,0,0,0,0,
27.15,106.5,0,0,0,0,0,0,
27.15,106.55,0,0,0,0,0,0,
27.15,107.05,0,0,0,0,0,0,
27.15,107.3,0,0,0,0,0,0,
27.2,98.35,0,0,0,0,0,0,
27.2,98.4,0,0,0,0,0,0,
27.2,98.45,0,0,0,0,0,0,
27.2,98.5,0,0,0,0,0,0,
27.2,98.55,0,0,0,0,0,0,
27.2,98.6,0,0,0,0,0,0,
27.2,98.65,0,0,0,0,0,0,
27.2,98.7,0,0,0,0,0,0,
27.2,98.75,0,0,0,0,0,0,
27.2,98.8,0,0,0,0,0,0,
27.2,98.85,0,0,0,0,0,0,
27.2,98.9,0,0,0,0,0,0,
27.2,98.95,0,0,0,0,0,0,
27.2,99,0,0,0,0,0,0,
27.2,99.05,0,0,0,0,0,0,
27.2,99.1,0,0,0,0,0,0,
27.2,99.15,0,0,0,0,0,0,
27.2,99.2,0,0,0,0,0,0,
27.2,99.25,0,0,0,0,0,0,
27.2,99.3,0,0,0,0,0,0,
27.2,99.35,0,0,0,0,0,0,
27.2,99.4,0,0,0,0,0,0,
27.2,99.45,0,0,0,0,0,0,
27.2,99.5,0,0,0,0,0,0,
27.2,101.15,0,0,0,0,0,0,
27.2,101.2,0,0,0,0,0,0,
27.2,101.25,0,0,0,0,0,0,
27.2,101.3,0,0,0,0,0,0,
27.2,101.35,0,0,0,0,0,0,
27.2,101.4,0,0,0,0,0,0,
27.2,101.45,0,0,0,0,0,0,
27.2,101.5,0,0,0,0,0,0,
27.2,101.55,0,0,0,0,0,0,
27.2,101.6,0,0,0,0,0,0,
27.2,101.65,0,0,0,0,0,0,
27.2,101.7,0,0,0,0,0,0,
27.2,101.75,0,0,0,0,0,0,
27.2,101.8,0,0,0,0,0,0,
27.2,101.85,0,0,0,0,0,0,
27.2,101.9,0,0,0,0,0,0,
27.2,101.95,0,0,0,0,0,0,
27.2,102,0,0,0,0,0,0,
27.2,102.05,0,0,0,0,0,0,
27.2,102.1,0,0,0,0,0,0,
27.2,102.15,0,0,0,0,0,0,
27.2,102.2,0,0,0,0,0,0,
27.2,102.25,0,0,0,0,0,0,
27.2,102.3,0,0,0,0,0,0,
27.2,102.35,0,0,0,0,0,0,
27.2,102.4,0,0,0,0,0,0,
27.2,102.45,0,0,0,0,0,0,
27.2,102.5,0,0,0,0,0,0,
27.2,102.55,0,0,0,0,0,0,
